  INFO root [2019-09-03 15:32:25,580] - 
  INFO root [2019-09-19 09:02:07,402] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/BattleOfBalls_assets/;D:/kbengine/BattleOfBalls_assets/scripts/;D:/kbengine/BattleOfBalls_assets/res/
  INFO root [2019-09-19 09:02:07,402] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-09-19 09:02:07,427] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.43.114 ( 192.168.43.114:54508 )
  INFO root [2019-09-19 09:02:07,427] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.43.114:54508, SOMAXCONN=5.
  INFO root [2019-09-19 09:02:07,432] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 9484 ----
  INFO root [2019-09-19 09:02:07,432] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-09-19 09:02:07,439] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-09-19 09:02:07,439] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-09-19 09:02:07,657] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-09-19 09:02:07,657] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-09-19 09:02:08,619] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-09-19 09:02:08,628] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-09-19 09:02:08,629] - ClientSDK::writeEngineMessagesModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-09-19 09:02:08,640] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-09-19 09:02:08,644] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-09-19 09:02:08,644] - ClientSDK::writeEntityDefsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-09-19 09:02:08,648] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-09-19 09:02:08,670] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-09-19 09:02:08,671] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-09-19 09:02:08,674] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-09-19 09:02:08,675] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-09-19 09:02:08,676] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-09-19 09:02:08,677] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-09-19 09:02:08,677] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-09-19 09:02:08,678] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-09-19 09:02:08,679] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-09-19 09:02:08,679] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
 DEBUG root [2019-09-19 09:02:08,680] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Food
 DEBUG root [2019-09-19 09:02:08,681] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/FoodBase.cs
 DEBUG root [2019-09-19 09:02:08,682] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallFoodBase.cs
 DEBUG root [2019-09-19 09:02:08,683] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Smash
 DEBUG root [2019-09-19 09:02:08,684] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/SmashBase.cs
 DEBUG root [2019-09-19 09:02:08,685] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallSmashBase.cs
  INFO root [2019-09-19 09:02:08,705] - Script::uninstall(): is successfully!
 DEBUG root [2019-09-19 09:02:08,706] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-09-19 09:02:09,006] - ThreadPool::destroy(): waiting for thread(2)[0x15eaaf0,0x15eabc0,], try=1
 DEBUG root [2019-09-19 09:02:09,409] - TPThread::~TPThread(): 0x15eaaf0
 DEBUG root [2019-09-19 09:02:09,409] - TPThread::~TPThread(): 0x15eabc0
 DEBUG root [2019-09-19 09:02:09,409] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-09-19 09:02:09,488] - Bundle::destroyObjPool(): size 7.
 DEBUG root [2019-09-19 09:02:09,488] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-09-19 09:02:09,489] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-19 09:02:09,489] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-19 09:02:09,489] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-09-19 09:02:09,489] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-09-19 09:02:09,489] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-09-19 09:02:09,489] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-09-19 09:02:09,490] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-09-19 09:02:10,492] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-09-19 09:25:34,130] - 
  INFO root [2019-09-19 09:25:34,131] - -----------------------------------------------------------------------------------------


  INFO root [2019-09-19 09:25:34,131] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-09-19 09:25:34,131] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/BattleOfBalls_assets/;D:/kbengine/BattleOfBalls_assets/scripts/;D:/kbengine/BattleOfBalls_assets/res/
  INFO root [2019-09-19 09:25:34,131] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-09-19 09:25:34,142] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.43.114 ( 192.168.43.114:55176 )
  INFO root [2019-09-19 09:25:34,143] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.43.114:55176, SOMAXCONN=5.
  INFO root [2019-09-19 09:25:34,147] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 12404 ----
  INFO root [2019-09-19 09:25:34,148] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-09-19 09:25:34,148] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-09-19 09:25:34,148] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-09-19 09:25:34,336] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-09-19 09:25:34,336] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-09-19 09:25:34,966] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-09-19 09:25:34,967] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-09-19 09:25:34,967] - ClientSDK::writeEngineMessagesModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-09-19 09:25:34,974] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-09-19 09:25:34,976] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-09-19 09:25:34,977] - ClientSDK::writeEntityDefsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-09-19 09:25:34,980] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-09-19 09:25:34,981] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-09-19 09:25:34,982] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-09-19 09:25:34,984] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-09-19 09:25:34,985] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-09-19 09:25:34,986] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-09-19 09:25:34,987] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-09-19 09:25:34,987] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-09-19 09:25:34,988] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-09-19 09:25:34,989] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-09-19 09:25:34,989] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
 DEBUG root [2019-09-19 09:25:34,990] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Food
 DEBUG root [2019-09-19 09:25:34,991] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/FoodBase.cs
 DEBUG root [2019-09-19 09:25:34,991] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallFoodBase.cs
 DEBUG root [2019-09-19 09:25:34,992] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Smash
 DEBUG root [2019-09-19 09:25:34,993] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/SmashBase.cs
 DEBUG root [2019-09-19 09:25:34,994] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallSmashBase.cs
  INFO root [2019-09-19 09:25:35,007] - Script::uninstall(): is successfully!
 DEBUG root [2019-09-19 09:25:35,007] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-09-19 09:25:35,308] - ThreadPool::destroy(): waiting for thread(2)[0x18efce8,0x18efbb0,], try=1
 DEBUG root [2019-09-19 09:25:35,709] - TPThread::~TPThread(): 0x18efce8
 DEBUG root [2019-09-19 09:25:35,709] - TPThread::~TPThread(): 0x18efbb0
 DEBUG root [2019-09-19 09:25:35,709] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-09-19 09:25:35,721] - Bundle::destroyObjPool(): size 7.
 DEBUG root [2019-09-19 09:25:35,721] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-09-19 09:25:35,721] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-19 09:25:35,722] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-19 09:25:35,722] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-09-19 09:25:35,722] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-09-19 09:25:35,722] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-09-19 09:25:35,722] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-09-19 09:25:35,722] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-09-19 09:25:36,723] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-09-19 19:06:36,852] - 
  INFO root [2019-09-19 19:06:36,862] - -----------------------------------------------------------------------------------------


  INFO root [2019-09-19 19:06:36,882] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-09-19 19:06:36,882] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/BattleOfBalls_assets/;D:/kbengine/BattleOfBalls_assets/scripts/;D:/kbengine/BattleOfBalls_assets/res/
  INFO root [2019-09-19 19:06:36,882] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-09-19 19:06:36,891] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.202.54 ( 192.168.202.54:60667 )
  INFO root [2019-09-19 19:06:36,891] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.202.54:60667, SOMAXCONN=5.
  INFO root [2019-09-19 19:06:36,912] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 1216 ----
  INFO root [2019-09-19 19:06:36,912] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-09-19 19:06:36,922] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-09-19 19:06:36,922] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-09-19 19:06:37,122] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-09-19 19:06:37,122] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-09-19 19:06:38,042] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-09-19 19:06:38,052] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-09-19 19:06:38,052] - ClientSDK::writeEngineMessagesModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-09-19 19:06:38,061] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-09-19 19:06:38,061] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-09-19 19:06:38,061] - ClientSDK::writeEntityDefsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-09-19 19:06:38,061] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-09-19 19:06:38,071] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-09-19 19:06:38,071] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-09-19 19:06:38,071] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-09-19 19:06:38,071] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-09-19 19:06:38,071] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-09-19 19:06:38,071] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-09-19 19:06:38,071] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-09-19 19:06:38,071] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-09-19 19:06:38,071] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-09-19 19:06:38,071] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
 DEBUG root [2019-09-19 19:06:38,071] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Food
 DEBUG root [2019-09-19 19:06:38,082] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/FoodBase.cs
 DEBUG root [2019-09-19 19:06:38,082] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallFoodBase.cs
 DEBUG root [2019-09-19 19:06:38,082] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Smash
 DEBUG root [2019-09-19 19:06:38,082] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/SmashBase.cs
 DEBUG root [2019-09-19 19:06:38,082] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallSmashBase.cs
  INFO root [2019-09-19 19:06:38,107] - Script::uninstall(): is successfully!
 DEBUG root [2019-09-19 19:06:38,107] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-09-19 19:06:38,422] - ThreadPool::destroy(): waiting for thread(2)[0x1608c20,0x1608d58,], try=1
 DEBUG root [2019-09-19 19:06:38,862] - TPThread::~TPThread(): 0x1608c20
 DEBUG root [2019-09-19 19:06:38,862] - TPThread::~TPThread(): 0x1608d58
 DEBUG root [2019-09-19 19:06:38,862] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-09-19 19:06:38,891] - Bundle::destroyObjPool(): size 7.
 DEBUG root [2019-09-19 19:06:38,891] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-09-19 19:06:38,891] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-19 19:06:38,891] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-19 19:06:38,891] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-09-19 19:06:38,891] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-09-19 19:06:38,891] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-09-19 19:06:38,891] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-09-19 19:06:38,891] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-09-19 19:06:39,912] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-09-19 21:01:15,211] - 
  INFO root [2019-09-19 21:01:15,212] - -----------------------------------------------------------------------------------------


  INFO root [2019-09-19 21:01:15,212] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-09-19 21:01:15,212] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/BattleOfBalls_assets/;D:/kbengine/BattleOfBalls_assets/scripts/;D:/kbengine/BattleOfBalls_assets/res/
  INFO root [2019-09-19 21:01:15,212] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-09-19 21:01:15,224] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.202.54 ( 192.168.202.54:62755 )
  INFO root [2019-09-19 21:01:15,224] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.202.54:62755, SOMAXCONN=5.
  INFO root [2019-09-19 21:01:15,229] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 8304 ----
  INFO root [2019-09-19 21:01:15,229] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-09-19 21:01:15,230] - ThreadPool::createThreadPool: creating  threadpool...
